-1.379932022494670917e-02,-1.021571077547006341e-03,5.590587401232483683e-02,-8.668630314052423042e-03
-1.310401758417489675e-02,1.406793189572571332e-03,5.445742011409740457e-02,-8.344840624226673026e-03
-1.364355280195935806e-02,3.110616202013560035e-03,5.485567922364127658e-02,-8.778915910960968100e-03
-1.494680985859117052e-02,7.139459688616340942e-03,5.626057476536392571e-02,-1.070399569936000828e-02
-1.529652240389742408e-02,9.323750446575287606e-03,5.366144598216884137e-02,-8.291928869238091721e-03
-1.630084305710782430e-02,1.085595356619675073e-02,5.285533552193347195e-02,-8.885466451023291481e-03
-1.569509873966767888e-02,1.293913427845364873e-02,5.338737056571666445e-02,-4.271717616473069169e-03
-1.637136806687905510e-02,1.009213059222345381e-02,5.265231258362128991e-02,-8.899358613968325407e-03
-1.568205898156551162e-02,3.669921674667168954e-03,5.272497519531129523e-02,-6.011422848930661651e-03
-1.492280030640679052e-02,-4.802477970561708567e-03,4.990788219871486464e-02,-8.542114031010034775e-03
-1.506292515002688286e-02,-1.057609662890195146e-02,4.710819825898181906e-02,-7.975005990245077198e-03
-1.499432726906235747e-02,-1.486796393453847752e-02,4.830056365163114263e-02,-6.910844788163871162e-03
-1.492709725716747510e-02,-1.578316921898063885e-02,4.949637627456591332e-02,-6.909393955958457144e-03
-1.414840289827899722e-02,-1.538653043214030861e-02,4.911830183784909876e-02,-6.032105210115695955e-03
-1.400317135185098240e-02,-1.355508808593712013e-02,4.961208310525520165e-02,-7.231681316203092576e-03
-1.354602647891403437e-02,-1.252019166369723081e-02,4.664208526995577281e-02,-9.805187690653544702e-03
-1.294829135616566013e-02,-1.223417470733047067e-02,4.743172599716699578e-02,-8.873702323611089987e-03
-1.293847638688005487e-02,-1.081126179592342522e-02,4.768111798216650293e-02,-9.042734850885374501e-03
-1.278322108884369888e-02,-9.618415692515829354e-03,4.838026079473060209e-02,-9.647080576568113283e-03
-1.228839791978241815e-02,-7.352895104067855812e-03,4.755969990862299324e-02,-9.949502124553876586e-03
-1.219729048748420357e-02,-6.532518596296035297e-03,4.760551002149904232e-02,-1.019383157695662179e-02
-1.198269380512027339e-02,-5.574194933645367812e-03,4.826894303789520946e-02,-1.062007965464476650e-02
-1.133260090625986573e-02,-4.937076229708688146e-03,4.911728921562043965e-02,-9.197984058395065887e-03
-1.127790014952434472e-02,-5.373433137090709820e-03,4.950902934349270257e-02,-1.022023157458210735e-02
-1.133865195962698025e-02,-5.183822371178449344e-03,5.163196022016365572e-02,-1.023509732124991932e-02
-1.117915612302212633e-02,-4.884516355104837233e-03,5.038597064493379601e-02,-9.832425561253342952e-03
-1.032938364247907789e-02,-4.580210750717048779e-03,4.948463040579927086e-02,-9.920821762224835139e-03
-1.074156440278611901e-02,-5.142973352084296082e-03,4.849222304962168273e-02,-1.225742112877132098e-02
-1.066566825383022214e-02,-5.088303915394792702e-03,4.927708163955213383e-02,-1.128662284025465021e-02
-1.059318145931506527e-02,-4.116989595809468321e-03,5.039574173495081633e-02,-1.121863644817489708e-02
-1.031824932349404561e-02,-3.610290579162917651e-03,4.886355520287842535e-02,-1.141987281338143964e-02
-1.048922237049314948e-02,-4.401662880457579002e-03,4.929473918326595511e-02,-1.152898696746180833e-02
-1.042794159174047393e-02,-3.351350907685699508e-03,5.048898369991992180e-02,-1.014059279958562029e-02
-1.050384588477980448e-02,-4.062640117148577472e-03,5.040246242029888107e-02,-1.067608827161373869e-02
-1.059510213963832902e-02,-3.719252886451652248e-03,4.978234961561346650e-02,-1.094325956602023101e-02
-1.019911387167700759e-02,-2.808130254667256728e-03,4.938353362177203693e-02,-1.099053844910585775e-02
-1.046501371825856071e-02,-3.230460318111632624e-03,5.062573789650348655e-02,-9.516042745801674488e-03
-1.049543296169989579e-02,-3.264224985990572640e-03,5.038410852620386210e-02,-1.063267543476538110e-02
-1.067019758147278938e-02,-2.990022231157004294e-03,5.093949335138883011e-02,-9.680413253942535962e-03
-1.077595564390708589e-02,-3.130788443870553394e-03,5.056014106214674897e-02,-9.828027352159065394e-03
-1.128326683540842659e-02,-2.101114805804744825e-03,5.196214152123466989e-02,-1.019702483634236413e-02
-1.157347893039702320e-02,-1.376661224730813980e-03,5.252993289328872911e-02,-1.072364858082824890e-02
-1.151459532058888777e-02,-1.500537367663974490e-03,5.125768735132785886e-02,-1.015740225213158238e-02
-1.157075495729460030e-02,-1.375156245286249636e-03,5.112992726078376821e-02,-1.081535377529248970e-02
-1.142495204336174165e-02,-1.119975815340767608e-03,5.146962001326759600e-02,-1.035675579789208621e-02
-1.130577752349767179e-02,-6.505258439551372170e-04,5.030658164451588116e-02,-1.090292730428175927e-02
-1.102546589867115477e-02,4.849856001139944196e-04,5.062638072951663321e-02,-1.034646018095103370e-02
-1.083816120997601988e-02,1.073820867174083262e-03,5.025092515510804630e-02,-9.972006116831999209e-03
-1.065939337862866799e-02,1.036341245418255248e-03,5.080800120313103130e-02,-1.048336306994468101e-02
-1.077253616870026132e-02,1.424056739657568417e-03,5.106642586024463110e-02,-1.094969092733614514e-02
-1.074419149680072745e-02,6.807348135685059717e-04,5.052022039789254293e-02,-1.077645121010044338e-02
-1.088889985233303624e-02,1.108121250959723811e-03,5.057300749153391395e-02,-1.153041296587456292e-02
-1.088213764735060894e-02,1.453127474496250255e-03,5.151846097436743599e-02,-1.083165674781165835e-02
-1.110819292118581103e-02,1.578614340281466301e-03,5.194000879899544204e-02,-1.170490465605306639e-02
-1.119601696699576258e-02,1.311589745384861630e-03,5.237710088153816473e-02,-1.207613877440859296e-02
-1.144338599681229973e-02,1.783677943587786037e-03,5.255942187481705413e-02,-1.257882802404257198e-02
-1.173648561816447410e-02,2.318229677722407917e-03,5.120166223599568328e-02,-1.193574869310095980e-02
-1.194322159925387782e-02,3.060420417136160143e-03,5.100767927238158972e-02,-1.217390404196666207e-02
-1.209224046889608405e-02,3.487454032076311300e-03,5.015224719787783614e-02,-1.153065803413205054e-02
-1.230287690754808434e-02,3.129066580377544860e-03,5.083904005401171378e-02,-1.118759384755898222e-02
-1.231211148066566584e-02,2.418732733158127351e-03,5.047765979859498292e-02,-1.095127449672069972e-02
-1.281913650701547655e-02,1.471689771126689396e-03,5.041889081611655721e-02,-1.235045606708438590e-02
-1.273559961935729831e-02,2.923637738308897940e-04,4.955198927539981868e-02,-1.119335372718377464e-02
-1.277163945189696385e-02,-1.141057071793718575e-04,4.937767545447403761e-02,-1.211007314754241997e-02
-1.264715456383136601e-02,-1.396331775852483609e-03,4.935912642604594475e-02,-1.133747031883410028e-02
-1.273661006360478180e-02,-3.064636712370929963e-03,4.900820886300459589e-02,-1.120085323359859032e-02
