-1.051209756413493991e-02,1.217092402670111664e-02,5.720253998259447470e-02,-7.541182730201064117e-03
-8.313454898374034521e-03,1.420956996384090641e-02,5.495870451646294591e-02,-1.105183565172001593e-02
-7.807364984662665437e-03,1.614265350021386672e-02,5.555506381975584829e-02,-1.018675198917349221e-02
-6.842141402713377771e-03,2.040330332537253211e-02,5.562529837863042920e-02,-1.702781033248329870e-02
-6.088352072106040756e-03,2.233277715070092900e-02,5.402036589513319748e-02,-1.154724461058601916e-02
-6.330134149380295741e-03,2.405006428166946500e-02,5.446561351604444629e-02,-5.259783765817583473e-03
-3.822562290070227655e-03,2.676697451931068020e-02,5.672087340327647970e-02,2.991780356645940084e-03
-6.692536864617476371e-03,2.362179590742938609e-02,5.609102814977497131e-02,3.685725979657844802e-03
-1.006724696501941699e-02,1.681725320369444054e-02,5.592370734567073121e-02,2.500223689092282570e-03
-1.517640046160150663e-02,7.110417769898153863e-03,5.255055078386106082e-02,4.928836306038697447e-04
-1.982599299011482408e-02,1.568933290468876887e-05,4.817966445127946917e-02,-6.457345551744826662e-03
-2.231707946934399778e-02,-4.086036399472340978e-03,4.999220685339267334e-02,-3.735610125522518914e-03
-2.276464361314421703e-02,-4.937863186375120866e-03,5.047730909337393157e-02,-7.489398872135691332e-03
-2.156296298730365699e-02,-4.657822117277311824e-03,4.988219818803242556e-02,-8.451606411321890139e-03
-2.011920746934942050e-02,-2.667665498281771366e-03,5.014444942124585136e-02,-9.700305879801526115e-03
-1.933916304400202374e-02,-2.384761690923482055e-03,4.665819052642118658e-02,-1.147613106272739672e-02
-1.820610505416475969e-02,-1.835114506739360428e-03,4.773049815281239089e-02,-1.029659214962888071e-02
-1.728700982426664701e-02,-3.952633282313252846e-04,4.747492311779235447e-02,-1.281500092389368899e-02
-1.620617779321843061e-02,9.972552802359547271e-04,4.806156237559965766e-02,-1.353551874467343562e-02
-1.418936169721699350e-02,3.166477550013381201e-03,4.712236402399314072e-02,-1.390940666957435345e-02
-1.349829578508223750e-02,4.073905256248449604e-03,4.730873956607507813e-02,-1.323691447769606219e-02
-1.250411024026808204e-02,5.204580358743714739e-03,4.783158220297251129e-02,-1.408522639067055944e-02
-1.113619853469946346e-02,6.017841615414466251e-03,4.844499886160440194e-02,-1.543829924061508076e-02
-1.129218491022427641e-02,5.655531264695477442e-03,4.886554504725969944e-02,-1.539520429092274684e-02
-1.093261591774920966e-02,6.353983787497127084e-03,5.101897249303531667e-02,-1.577274700475291003e-02
-1.070160790049542836e-02,6.387309023217851121e-03,4.980129574202803167e-02,-1.532634250305064082e-02
-9.464751342151762198e-03,6.574517012912726652e-03,4.922535670892985715e-02,-1.352000345246117535e-02
-1.053119538670841196e-02,5.742457069729135083e-03,4.819251068517244052e-02,-1.347088899283212411e-02
-1.024793088924910375e-02,6.033740770636389882e-03,4.920160569176915827e-02,-1.257442545793846858e-02
-9.336215165581371669e-03,7.330730317176565106e-03,5.038351503541157322e-02,-1.254384425756136130e-02
-8.841065272092633529e-03,7.542219774538148208e-03,4.899171425193280666e-02,-1.148131456468024121e-02
-9.447738513842184743e-03,6.935999785494990216e-03,4.997404080393638010e-02,-8.906861818702749983e-03
-8.427383715771837730e-03,8.429058166929489018e-03,5.164322570630382192e-02,-6.892157494696011036e-03
-8.933496520545558886e-03,7.783698655341006641e-03,5.209223633463216929e-02,-4.265400162228050358e-03
-8.913117752273845562e-03,8.007026096346707075e-03,5.149447783141935381e-02,-4.003029720522762076e-03
